start_date,Consumption,NoMeasured,Price,Zone,MeanTemp
2022-11-23 23:00:00+00:00,2015064.342,1077796,1.4334,NO1,2.11629605293274
2022-11-23 23:00:00+00:00,1081600.953,605744,1.4334,NO2,-2.3586320877075195
2022-11-23 23:00:00+00:00,811710.413,393127,0.55314,NO3,-1.177154779434204
2022-11-23 23:00:00+00:00,691631.598,242116,0.22612,NO4,-2.3845648765563965
2022-11-23 23:00:00+00:00,442279.121,253869,1.4334,NO5,-7.892035484313965
2022-11-24 00:00:00+00:00,1925051.493,1077796,1.28906,NO1,2.1623096466064453
2022-11-24 00:00:00+00:00,1028895.329,605744,1.28906,NO2,-2.3843085765838623
2022-11-24 00:00:00+00:00,768373.377,393127,0.538,NO3,-1.1776752471923828
2022-11-24 00:00:00+00:00,666754.801,242116,0.22497,NO4,-2.386444091796875
2022-11-24 00:00:00+00:00,417989.093,253869,1.28906,NO5,-7.813524723052978
2022-11-24 01:00:00+00:00,1884419.859,1077796,1.23642,NO1,2.2139484882354736
2022-11-24 01:00:00+00:00,1005262.417,605744,1.23642,NO2,-2.3911941051483154
2022-11-24 01:00:00+00:00,750540.018,393127,0.52943,NO3,-1.1642839908599854
2022-11-24 01:00:00+00:00,654131.499,242116,0.22247,NO4,-2.4245283603668213
2022-11-24 01:00:00+00:00,406686.078,253869,1.23642,NO5,-7.732150554656982
2022-11-24 02:00:00+00:00,1855401.002,1077796,1.19151,NO1,2.2911393642425537
2022-11-24 02:00:00+00:00,986916.137,605744,1.19151,NO2,-2.442423105239868
2022-11-24 02:00:00+00:00,738110.337,393127,0.53298,NO3,-1.1174949407577517
2022-11-24 02:00:00+00:00,650422.886,242116,0.22184,NO4,-2.4243719577789307
2022-11-24 02:00:00+00:00,398183.375,253869,1.19151,NO5,-7.664351940155029
2022-11-24 03:00:00+00:00,1826384.914,1077796,1.27705,NO1,2.365159511566162
2022-11-24 03:00:00+00:00,965189.673,605744,1.27705,NO2,-2.426215410232544
2022-11-24 03:00:00+00:00,732336.878,393127,0.53956,NO3,-1.098190426826477
2022-11-24 03:00:00+00:00,650296.463,242116,0.22299,NO4,-2.393759489059448
2022-11-24 03:00:00+00:00,389762.058,253869,1.27705,NO5,-7.61238431930542
2022-11-24 04:00:00+00:00,1848724.6,1077796,1.55414,NO1,2.373446226119995
2022-11-24 04:00:00+00:00,969913.715,605744,1.55414,NO2,-2.4647507667541504
2022-11-24 04:00:00+00:00,741307.656,393127,0.57163,NO3,-1.0691559314727783
2022-11-24 04:00:00+00:00,659434.063,242116,0.2256,NO4,-2.4181063175201416
2022-11-24 04:00:00+00:00,391718.897,253869,1.55414,NO5,-7.568825721740723
2022-11-24 05:00:00+00:00,1997150.077,1077796,1.75812,NO1,2.38167691230774
2022-11-24 05:00:00+00:00,1048059.841,605744,1.75812,NO2,-2.346442461013794
2022-11-24 05:00:00+00:00,790616.576,393127,0.62636,NO3,-1.0060981512069702
2022-11-24 05:00:00+00:00,692082.551,242116,0.22947,NO4,-2.3529129028320312
2022-11-24 05:00:00+00:00,420249.343,253869,1.75812,NO5,-7.564464092254639
2022-11-24 06:00:00+00:00,2175707.543,1077796,1.67812,NO1,2.377488374710083
2022-11-24 06:00:00+00:00,1136002.291,605744,1.67812,NO2,-2.16059947013855
2022-11-24 06:00:00+00:00,849247.405,393127,0.68432,NO3,-0.962163507938385
2022-11-24 06:00:00+00:00,735462.135,242116,0.25109,NO4,-2.285735845565796
2022-11-24 06:00:00+00:00,455443.841,253869,1.67812,NO5,-7.539113998413086
2022-11-24 07:00:00+00:00,2140118.267,1077796,1.8399,NO1,2.626958131790161
2022-11-24 07:00:00+00:00,1111352.342,605744,1.8399,NO2,-1.608581304550171
2022-11-24 07:00:00+00:00,838407.179,393127,0.85572,NO3,-0.9845044016838074
2022-11-24 07:00:00+00:00,733814.525,242116,0.30122,NO4,-1.8207520246505733
2022-11-24 07:00:00+00:00,447499.764,253869,1.8399,NO5,-7.298049926757812
2022-11-24 08:00:00+00:00,2080549.861,1077796,2.05986,NO1,2.6711788177490234
2022-11-24 08:00:00+00:00,1081340.383,605744,2.05986,NO2,-1.4482929706573486
2022-11-24 08:00:00+00:00,820735.144,393127,0.84956,NO3,-0.9684603810310364
2022-11-24 08:00:00+00:00,724030.562,242116,0.30195,NO4,-1.7717965841293335
2022-11-24 08:00:00+00:00,436917.229,253869,2.05986,NO5,-7.2807464599609375
2022-11-24 09:00:00+00:00,2054147.339,1077796,1.99678,NO1,2.7635252475738525
2022-11-24 09:00:00+00:00,1067577.306,605744,1.99678,NO2,-1.3234561681747437
2022-11-24 09:00:00+00:00,808313.837,393127,0.84559,NO3,-0.8862844109535217
2022-11-24 09:00:00+00:00,717856.153,242116,0.30393,NO4,-1.6698946952819824
2022-11-24 09:00:00+00:00,430073.06,253869,1.99678,NO5,-7.267277717590332
2022-11-24 10:00:00+00:00,2046251.349,1077796,1.86998,NO1,2.9734561443328857
2022-11-24 10:00:00+00:00,1058212.111,605744,1.86998,NO2,-1.0373494625091553
2022-11-24 10:00:00+00:00,798509.532,393127,0.79608,NO3,-0.6930186748504639
2022-11-24 10:00:00+00:00,713424.773,242116,0.29683,NO4,-1.3366639614105225
2022-11-24 10:00:00+00:00,426889.454,253869,1.86998,NO5,-7.182563781738281
2022-11-24 11:00:00+00:00,2039112.958,1077796,1.84137,NO1,3.1367948055267334
2022-11-24 11:00:00+00:00,1044189.523,605744,1.84137,NO2,-0.7172636389732361
2022-11-24 11:00:00+00:00,790513.55,393127,0.75858,NO3,-0.5050577521324158
2022-11-24 11:00:00+00:00,709963.798,242116,0.29673,NO4,-0.965406060218811
2022-11-24 11:00:00+00:00,424195.855,253869,1.84137,NO5,-7.091582298278809
2022-11-24 12:00:00+00:00,2037079.109,1077796,1.80732,NO1,3.247840166091919
2022-11-24 12:00:00+00:00,1045729.881,605744,1.80732,NO2,-0.5036373734474182
2022-11-24 12:00:00+00:00,789769.582,393127,0.74804,NO3,-0.3998251855373382
2022-11-24 12:00:00+00:00,715570.003,242116,0.30195,NO4,-0.6760167479515076
2022-11-24 12:00:00+00:00,424556.119,253869,1.80732,NO5,-7.0396409034729
2022-11-24 13:00:00+00:00,2075232.512,1077796,1.84962,NO1,3.281277894973755
2022-11-24 13:00:00+00:00,1077450.541,605744,1.84962,NO2,-0.4540296494960785
2022-11-24 13:00:00+00:00,810382.452,393127,0.70563,NO3,-0.3536024391651153
2022-11-24 13:00:00+00:00,734730.168,242116,0.50301,NO4,-0.6370022892951965
2022-11-24 13:00:00+00:00,434103.637,253869,1.84962,NO5,-7.063401222229004
2022-11-24 14:00:00+00:00,2182985.26,1077796,1.87771,NO1,3.244786262512207
2022-11-24 14:00:00+00:00,1155884.923,605744,1.87771,NO2,-0.6840856075286865
2022-11-24 14:00:00+00:00,864379.877,393127,0.72923,NO3,-0.3844393789768219
2022-11-24 14:00:00+00:00,767290.014,242117,0.60411,NO4,-0.8100027441978455
2022-11-24 14:00:00+00:00,462835.959,253869,1.87771,NO5,-7.106154918670654
2022-11-24 15:00:00+00:00,2347445.623,1077796,1.88085,NO1,3.0767595767974854
2022-11-24 15:00:00+00:00,1249137.947,605744,1.88085,NO2,-1.0670392513275146
2022-11-24 15:00:00+00:00,927974.949,393127,0.73937,NO3,-0.4426184594631195
2022-11-24 15:00:00+00:00,792591.27,242116,0.60411,NO4,-0.9987253546714784
2022-11-24 15:00:00+00:00,505311.242,253869,1.88085,NO5,-7.126855373382568
2022-11-24 16:00:00+00:00,2399290.542,1077796,1.95354,NO1,3.015988826751709
2022-11-24 16:00:00+00:00,1258860.156,605744,1.95354,NO2,-1.1879764795303345
2022-11-24 16:00:00+00:00,930216.704,393127,0.7424,NO3,-0.4471556842327118
2022-11-24 16:00:00+00:00,785633.739,242116,0.67931,NO4,-1.0567505359649658
2022-11-24 16:00:00+00:00,512916.536,253869,1.95354,NO5,-7.147334575653076
2022-11-24 17:00:00+00:00,2377292.189,1077796,2.00994,NO1,2.9749743938446045
2022-11-24 17:00:00+00:00,1246169.374,605744,2.00994,NO2,-1.265178918838501
2022-11-24 17:00:00+00:00,920790.971,393127,0.73049,NO3,-0.4382043182849884
2022-11-24 17:00:00+00:00,778785.211,242116,0.50248,NO4,-1.1618661880493164
2022-11-24 17:00:00+00:00,508872.835,253869,2.00994,NO5,-7.135109901428223
2022-11-24 18:00:00+00:00,2363416.931,1077796,1.88837,NO1,2.903813600540161
2022-11-24 18:00:00+00:00,1243082.211,605744,1.88837,NO2,-1.3597148656845093
2022-11-24 18:00:00+00:00,917280.287,393127,0.71399,NO3,-0.3838862776756286
2022-11-24 18:00:00+00:00,778301.362,242116,0.59534,NO4,-1.1735093593597412
2022-11-24 18:00:00+00:00,508194.386,253869,1.88837,NO5,-7.112318515777588
2022-11-24 19:00:00+00:00,2351241.926,1077796,1.82935,NO1,3.173907518386841
2022-11-24 19:00:00+00:00,1245537.587,605744,1.82935,NO2,-1.052960753440857
2022-11-24 19:00:00+00:00,920233.116,393127,0.72349,NO3,-0.1425381004810333
2022-11-24 19:00:00+00:00,782738.927,242116,0.67952,NO4,-0.7640509605407715
2022-11-24 19:00:00+00:00,510789.2,253869,1.82935,NO5,-6.575297832489014
2022-11-24 20:00:00+00:00,2306161.735,1077796,1.82758,NO1,3.210026979446411
2022-11-24 20:00:00+00:00,1220222.653,605744,1.82758,NO2,-1.1936506032943726
2022-11-24 20:00:00+00:00,906529.025,393127,0.71085,NO3,-0.1384815573692321
2022-11-24 20:00:00+00:00,775281.436,242116,0.59628,NO4,-0.9035418033599854
2022-11-24 20:00:00+00:00,504836.916,253869,1.82758,NO5,-6.520435333251953
2022-11-24 21:00:00+00:00,2229754.426,1077796,1.88032,NO1,3.2611746788024902
2022-11-24 21:00:00+00:00,1173472.536,605744,1.88032,NO2,-1.2328200340270996
2022-11-24 21:00:00+00:00,878047.503,393127,0.69132,NO3,-0.0955407917499542
2022-11-24 21:00:00+00:00,758432.84,242116,0.59534,NO4,-0.9844891428947448
2022-11-24 21:00:00+00:00,488013.016,253869,1.88032,NO5,-6.484122753143311
2022-11-24 22:00:00+00:00,2097569.856,1077796,1.75739,NO1,3.3201231956481934
2022-11-24 22:00:00+00:00,1102811.73,605744,1.75739,NO2,-1.2503015995025637
2022-11-24 22:00:00+00:00,828475.683,393127,0.61226,NO3,-0.0229226071387529
2022-11-24 22:00:00+00:00,733364.312,242116,0.29673,NO4,-1.0407977104187012
2022-11-24 22:00:00+00:00,456589.119,253869,1.75739,NO5,-6.461428642272949
2022-11-24 23:00:00+00:00,1943460.832,1077860,1.84627,NO1,3.3862416744232178
2022-11-24 23:00:00+00:00,1015016.449,605772,1.84627,NO2,-1.2225383520126345
2022-11-24 23:00:00+00:00,762910.194,393156,0.62081,NO3,0.0661547407507896
2022-11-24 23:00:00+00:00,691197.675,242171,0.59096,NO4,-1.0120069980621338
2022-11-24 23:00:00+00:00,417096.539,253886,1.84627,NO5,-6.457791805267334
2022-11-25 00:00:00+00:00,1853822.08,1077860,1.76334,NO1,3.442068099975586
2022-11-25 00:00:00+00:00,965588.982,605772,1.76334,NO2,-1.310035228729248
2022-11-25 00:00:00+00:00,719627.551,393156,0.61408,NO3,0.1262130290269851
2022-11-25 00:00:00+00:00,664251.475,242171,0.50005,NO4,-1.025930404663086
2022-11-25 00:00:00+00:00,393461.507,253886,1.76334,NO5,-6.464972496032715
2022-11-25 01:00:00+00:00,1810542.003,1077860,1.63792,NO1,3.555654764175415
2022-11-25 01:00:00+00:00,943228.464,605772,1.63792,NO2,-1.3561038970947266
2022-11-25 01:00:00+00:00,697059.896,393156,0.60755,NO3,0.1709832400083542
2022-11-25 01:00:00+00:00,651461.943,242172,0.35016,NO4,-1.087605595588684
2022-11-25 01:00:00+00:00,380327.084,253886,1.63792,NO5,-6.475263595581055
2022-11-25 02:00:00+00:00,1785257.711,1077860,1.52503,NO1,3.701045036315918
2022-11-25 02:00:00+00:00,930568.303,605772,1.52503,NO2,-1.34485125541687
2022-11-25 02:00:00+00:00,687331.928,393156,0.60454,NO3,0.1994495689868927
2022-11-25 02:00:00+00:00,644486.175,242171,0.34746,NO4,-1.156294822692871
2022-11-25 02:00:00+00:00,372825.229,253886,1.52503,NO5,-6.501832008361816
2022-11-25 03:00:00+00:00,1760476.07,1077860,1.57717,NO1,3.8904507160186768
2022-11-25 03:00:00+00:00,913217.616,605772,1.57717,NO2,-1.1218608617782593
2022-11-25 03:00:00+00:00,681966.427,393156,0.59915,NO3,0.2708283066749573
2022-11-25 03:00:00+00:00,643342.755,242171,0.41464,NO4,-1.1446727514266968
2022-11-25 03:00:00+00:00,365940.711,253886,1.57717,NO5,-6.524586200714111
2022-11-25 04:00:00+00:00,1771799.011,1077860,1.78439,NO1,3.984107494354248
2022-11-25 04:00:00+00:00,915991.123,605772,1.78439,NO2,-0.8719908595085144
2022-11-25 04:00:00+00:00,685687.651,393156,0.61014,NO3,0.3200602829456329
2022-11-25 04:00:00+00:00,650796.511,242171,0.60039,NO4,-1.165840744972229
2022-11-25 04:00:00+00:00,366871.689,253886,1.78439,NO5,-6.500627040863037
2022-11-25 05:00:00+00:00,1897463.509,1077860,1.81393,NO1,3.967214822769165
2022-11-25 05:00:00+00:00,986102.096,605772,1.81393,NO2,-0.680182158946991
2022-11-25 05:00:00+00:00,728801.669,393156,0.66311,NO3,0.3387679159641266
2022-11-25 05:00:00+00:00,682346.406,242171,0.66311,NO4,-1.1383942365646362
2022-11-25 05:00:00+00:00,393105.199,253886,1.81393,NO5,-6.411159515380859
2022-11-25 06:00:00+00:00,2063397.134,1077860,1.94806,NO1,3.89849853515625
2022-11-25 06:00:00+00:00,1075273.7,605772,1.94806,NO2,-0.667432963848114
2022-11-25 06:00:00+00:00,789885.877,393156,0.67026,NO3,0.3601380884647369
2022-11-25 06:00:00+00:00,726062.501,242171,0.55053,NO4,-1.022461175918579
2022-11-25 06:00:00+00:00,431211.91,253886,1.94806,NO5,-6.389956474304199
2022-11-25 07:00:00+00:00,2060694.09,1077860,2.03959,NO1,3.9398818016052246
2022-11-25 07:00:00+00:00,1067089.946,605772,2.03959,NO2,0.2194206118583679
2022-11-25 07:00:00+00:00,788025.041,393156,0.69431,NO3,0.3869134187698364
2022-11-25 07:00:00+00:00,727935.986,242171,0.59169,NO4,-0.2198365628719329
2022-11-25 07:00:00+00:00,431984.5,253886,2.03959,NO5,-5.954765319824219
2022-11-25 08:00:00+00:00,2017944.237,1077860,2.35233,NO1,3.8862271308898926
2022-11-25 08:00:00+00:00,1047441.413,605772,2.35233,NO2,-0.0101838754490017
2022-11-25 08:00:00+00:00,775271.672,393156,0.70903,NO3,0.3602559268474579
2022-11-25 08:00:00+00:00,720278.406,242171,0.67389,NO4,-0.1509027332067489
2022-11-25 08:00:00+00:00,422312.329,253886,2.35233,NO5,-5.916899681091309
2022-11-25 09:00:00+00:00,1998159.307,1077860,2.34373,NO1,3.846093416213989
2022-11-25 09:00:00+00:00,1039353.726,605772,2.34373,NO2,0.0116346189752221
2022-11-25 09:00:00+00:00,762804.244,393156,0.71348,NO3,0.3874008953571319
2022-11-25 09:00:00+00:00,713901.432,242172,0.67451,NO4,0.0085468050092458
2022-11-25 09:00:00+00:00,417434.155,253886,2.34373,NO5,-5.870118141174316
2022-11-25 10:00:00+00:00,1993723.816,1077860,2.20752,NO1,3.872714757919312
2022-11-25 10:00:00+00:00,1036559.98,605772,2.20752,NO2,0.2875561416149139
2022-11-25 10:00:00+00:00,752737.395,393156,0.66052,NO3,0.4245653450489044
2022-11-25 10:00:00+00:00,707791.863,242171,0.66052,NO4,0.3436694145202636
2022-11-25 10:00:00+00:00,414153.658,253886,2.20752,NO5,-5.782642364501953
2022-11-25 11:00:00+00:00,1989917.983,1077860,2.0312,NO1,3.9067440032958975
2022-11-25 11:00:00+00:00,1038572.465,605772,2.0312,NO2,0.6763089895248413
2022-11-25 11:00:00+00:00,742081.95,393156,0.6458,NO3,0.459442526102066
2022-11-25 11:00:00+00:00,704888.385,242171,0.6458,NO4,0.6783596873283386
2022-11-25 11:00:00+00:00,411399.794,253886,2.0312,NO5,-5.648064613342285
2022-11-25 12:00:00+00:00,1990763.01,1077860,2.05048,NO1,3.9554812908172607
2022-11-25 12:00:00+00:00,1046899.035,605772,2.05048,NO2,1.0281790494918823
2022-11-25 12:00:00+00:00,737645.693,393156,0.63222,NO3,0.496735155582428
2022-11-25 12:00:00+00:00,710078.553,242171,0.63222,NO4,0.9101402163505554
2022-11-25 12:00:00+00:00,413114.883,253886,2.05048,NO5,-5.545513153076172
2022-11-25 13:00:00+00:00,2037991.908,1077860,2.06167,NO1,3.918156385421753
2022-11-25 13:00:00+00:00,1077933.584,605772,2.06167,NO2,1.1376234292984009
2022-11-25 13:00:00+00:00,756662.05,393156,0.64756,NO3,0.4147496223449707
2022-11-25 13:00:00+00:00,726526.45,242171,0.64756,NO4,0.7601960301399231
2022-11-25 13:00:00+00:00,423719.371,253886,2.06167,NO5,-5.451076507568359
2022-11-25 14:00:00+00:00,2133323.209,1077860,2.08303,NO1,3.850661039352417
2022-11-25 14:00:00+00:00,1138549.727,605772,2.08303,NO2,0.97099769115448
2022-11-25 14:00:00+00:00,810515.117,393156,0.66611,NO3,0.3332670629024505
2022-11-25 14:00:00+00:00,753032.642,242171,0.66611,NO4,0.4247121512889862
2022-11-25 14:00:00+00:00,449284.725,253886,2.08303,NO5,-5.418169021606445
2022-11-25 15:00:00+00:00,2269334.483,1077860,2.01689,NO1,3.7564876079559326
2022-11-25 15:00:00+00:00,1223244.269,605772,2.01689,NO2,0.6170130968093872
2022-11-25 15:00:00+00:00,871422.063,393156,0.67803,NO3,0.2412143647670745
2022-11-25 15:00:00+00:00,774964.255,242171,0.67803,NO4,0.1248732507228851
2022-11-25 15:00:00+00:00,485208.532,253886,2.01689,NO5,-5.369685173034668
2022-11-25 16:00:00+00:00,2326363.699,1077860,2.0682,NO1,3.720567464828491
2022-11-25 16:00:00+00:00,1245985.111,605772,2.0682,NO2,0.3180303871631622
2022-11-25 16:00:00+00:00,889891.619,393156,0.69296,NO3,0.2100893408060073
2022-11-25 16:00:00+00:00,777126.127,242171,0.69296,NO4,-0.0343963168561458
2022-11-25 16:00:00+00:00,496623.899,253886,2.0682,NO5,-5.293702602386475
2022-11-25 17:00:00+00:00,2314566.029,1077860,2.28496,NO1,3.696036815643311
2022-11-25 17:00:00+00:00,1233710.308,605772,2.28496,NO2,0.1767666935920715
2022-11-25 17:00:00+00:00,884802.153,393156,0.6686,NO3,0.1986771672964096
2022-11-25 17:00:00+00:00,772277.853,242171,0.6686,NO4,-0.0791264623403549
2022-11-25 17:00:00+00:00,488600.974,253886,2.28496,NO5,-5.275635242462158
2022-11-25 18:00:00+00:00,2264072.192,1077860,2.27656,NO1,3.671540975570679
2022-11-25 18:00:00+00:00,1204831.01,605772,2.27656,NO2,0.0799138695001602
2022-11-25 18:00:00+00:00,872001.768,393156,0.62154,NO3,0.1880157738924026
2022-11-25 18:00:00+00:00,765428.301,242171,0.62154,NO4,-0.1016783639788627
2022-11-25 18:00:00+00:00,478720.529,253886,2.27656,NO5,-5.275921821594238
2022-11-25 19:00:00+00:00,2198214.443,1077860,2.18223,NO1,3.406458854675293
2022-11-25 19:00:00+00:00,1171055.368,605772,2.18223,NO2,0.1466788798570633
2022-11-25 19:00:00+00:00,853831.544,393156,0.6033,NO3,0.0693325921893119
2022-11-25 19:00:00+00:00,756560.34,242171,0.6033,NO4,0.2168205827474594
2022-11-25 19:00:00+00:00,467658.537,253886,2.18223,NO5,-5.098874568939209
2022-11-25 20:00:00+00:00,2121404.541,1077860,2.23624,NO1,3.3230791091918945
2022-11-25 20:00:00+00:00,1127597.201,605772,2.23624,NO2,-0.009180867113173
2022-11-25 20:00:00+00:00,826405.8,393156,0.59687,NO3,0.0695661976933479
2022-11-25 20:00:00+00:00,740556.773,242171,0.59687,NO4,0.1624364703893661
2022-11-25 20:00:00+00:00,452073.815,253886,2.23624,NO5,-5.136753559112549
2022-11-25 21:00:00+00:00,2058714.116,1077860,2.02933,NO1,3.3217623233795166
2022-11-25 21:00:00+00:00,1093337.33,605772,2.02933,NO2,-0.1603311151266098
2022-11-25 21:00:00+00:00,800818.897,393156,0.59137,NO3,0.0721189230680465
2022-11-25 21:00:00+00:00,723590.929,242171,0.59137,NO4,0.1219084411859512
2022-11-25 21:00:00+00:00,439845.413,253886,2.02933,NO5,-5.169985294342041
2022-11-25 22:00:00+00:00,1980020.387,1077860,1.96869,NO1,3.2704763412475586
2022-11-25 22:00:00+00:00,1048287.474,605772,1.96869,NO2,-0.2800240814685821
2022-11-25 22:00:00+00:00,770596.999,393156,0.57914,NO3,0.0965335071086883
2022-11-25 22:00:00+00:00,704676.33,242171,0.50005,NO4,0.0520357154309749
2022-11-25 22:00:00+00:00,421373.412,253886,1.96869,NO5,-5.279015064239502
2022-11-25 23:00:00+00:00,1880366.128,1077868,2.13035,NO1,3.3251407146453857
2022-11-25 23:00:00+00:00,990669.441,605773,2.13035,NO2,-0.2999451458454132
2022-11-25 23:00:00+00:00,724877.807,393151,0.59899,NO3,0.0816445276141166
2022-11-25 23:00:00+00:00,678789.821,242180,0.59899,NO4,-0.0010605270508676
2022-11-25 23:00:00+00:00,397766.295,253890,2.13035,NO5,-5.412501335144043
2022-11-26 00:00:00+00:00,1801892.754,1077868,2.05308,NO1,3.335139513015747
2022-11-26 00:00:00+00:00,944667.198,605773,2.05308,NO2,-0.4329662024974823
2022-11-26 00:00:00+00:00,689905.167,393151,0.58844,NO3,0.0998586863279342
2022-11-26 00:00:00+00:00,656006.191,242180,0.58844,NO4,-0.1003084704279899
2022-11-26 00:00:00+00:00,376762.395,253890,2.05308,NO5,-5.54054069519043
2022-11-26 01:00:00+00:00,1750497.015,1077868,1.98512,NO1,3.2431633472442627
2022-11-26 01:00:00+00:00,915487.659,605773,1.98512,NO2,-0.4198655486106872
2022-11-26 01:00:00+00:00,671331.536,393151,0.58492,NO3,0.0935451984405517
2022-11-26 01:00:00+00:00,642134.358,242180,0.5811,NO4,-0.2996948361396789
2022-11-26 01:00:00+00:00,363407.534,253890,1.98512,NO5,-5.6066718101501465
2022-11-26 02:00:00+00:00,1725455.173,1077868,1.88365,NO1,3.211317539215088
2022-11-26 02:00:00+00:00,901786.722,605773,1.88365,NO2,-0.2930458784103393
2022-11-26 02:00:00+00:00,656502.531,393151,0.58627,NO3,0.1142833679914474
2022-11-26 02:00:00+00:00,634582.5,242180,0.5511,NO4,-0.3970717787742615
2022-11-26 02:00:00+00:00,357047.473,253890,1.88365,NO5,-5.683435916900635
2022-11-26 03:00:00+00:00,1715330.464,1077868,1.81249,NO1,3.1007628440856934
2022-11-26 03:00:00+00:00,893870.076,605773,1.81249,NO2,-0.3684826493263244
2022-11-26 03:00:00+00:00,647108.047,393151,0.58668,NO3,0.1764854341745376
2022-11-26 03:00:00+00:00,631632.25,242180,0.55121,NO4,-0.450614869594574
2022-11-26 03:00:00+00:00,353558.638,253890,1.81249,NO5,-5.785892486572266
2022-11-26 04:00:00+00:00,1720810.365,1077868,1.76843,NO1,3.0491464138031006
2022-11-26 04:00:00+00:00,892609.603,605773,1.76843,NO2,-0.3969131708145141
2022-11-26 04:00:00+00:00,644945.103,393151,0.58834,NO3,0.2106970399618148
2022-11-26 04:00:00+00:00,633111.98,242180,0.55121,NO4,-0.4937905967235565
2022-11-26 04:00:00+00:00,352167.739,253890,1.76843,NO5,-5.772711753845215
2022-11-26 05:00:00+00:00,1743756.839,1077868,1.72023,NO1,3.020692825317383
2022-11-26 05:00:00+00:00,902826.987,605773,1.72023,NO2,-0.4312671720981598
2022-11-26 05:00:00+00:00,656477.027,393151,0.6021,NO3,0.2482863068580627
2022-11-26 05:00:00+00:00,641393.591,242180,0.41291,NO4,-0.5542085766792297
2022-11-26 05:00:00+00:00,356208.335,253890,1.72023,NO5,-5.714803695678711
2022-11-26 06:00:00+00:00,1800725.874,1077868,1.88376,NO1,2.9325406551361084
2022-11-26 06:00:00+00:00,935172.388,605773,1.88376,NO2,-0.3942382633686065
2022-11-26 06:00:00+00:00,685146.091,393151,0.61751,NO3,0.2740920186042785
2022-11-26 06:00:00+00:00,657907.429,242180,0.58979,NO4,-0.5669346451759338
2022-11-26 06:00:00+00:00,369086.694,253890,1.88376,NO5,-5.613413333892822
2022-11-26 07:00:00+00:00,1925986.869,1077868,1.95658,NO1,3.034390687942505
2022-11-26 07:00:00+00:00,1009313.879,605773,1.95658,NO2,-0.0002223486371804
2022-11-26 07:00:00+00:00,738474.198,393151,0.6202,NO3,0.2353854030370712
2022-11-26 07:00:00+00:00,687446.335,242180,0.6202,NO4,-0.1202085688710212
2022-11-26 07:00:00+00:00,399548.348,253890,1.95658,NO5,-5.214399337768555
2022-11-26 08:00:00+00:00,2070921.279,1077868,2.08266,NO1,3.032029628753662
2022-11-26 08:00:00+00:00,1088280.921,605773,2.08266,NO2,0.0350719578564167
2022-11-26 08:00:00+00:00,794080.47,393151,0.65081,NO3,0.2360218167304992
2022-11-26 08:00:00+00:00,722000.511,242180,0.65081,NO4,-0.2143467962741851
2022-11-26 08:00:00+00:00,434354.698,253890,2.08266,NO5,-5.011210918426514
2022-11-26 09:00:00+00:00,2155740.613,1077868,2.17141,NO1,3.189271926879883
2022-11-26 09:00:00+00:00,1125625.053,605773,2.17141,NO2,0.0583596751093864
2022-11-26 09:00:00+00:00,818662.162,393151,0.72353,NO3,0.2946917414665222
2022-11-26 09:00:00+00:00,738818.531,242180,0.72353,NO4,-0.2627016901969909
2022-11-26 09:00:00+00:00,451233.588,253890,2.17141,NO5,-4.793768882751465
2022-11-26 10:00:00+00:00,2180926.42,1077868,2.15145,NO1,3.523961067199707
2022-11-26 10:00:00+00:00,1125371.329,605773,2.15145,NO2,0.3439117968082428
2022-11-26 10:00:00+00:00,810093.041,393151,0.73656,NO3,0.3980117440223694
2022-11-26 10:00:00+00:00,737399.828,242180,0.73656,NO4,-0.0084077389910817
2022-11-26 10:00:00+00:00,454948.513,253890,2.15145,NO5,-4.544508457183838
2022-11-26 11:00:00+00:00,2173099.593,1077868,2.07563,NO1,3.980219602584839
2022-11-26 11:00:00+00:00,1107716.124,605773,2.07563,NO2,0.748609185218811
2022-11-26 11:00:00+00:00,793270.839,393151,0.76521,NO3,0.5685325264930725
2022-11-26 11:00:00+00:00,732610.527,242180,0.76521,NO4,0.3179004490375519
2022-11-26 11:00:00+00:00,450081.131,253890,2.07563,NO5,-4.293437004089356
2022-11-26 12:00:00+00:00,2158876.121,1077868,1.99702,NO1,4.2803568840026855
2022-11-26 12:00:00+00:00,1098340.007,605773,1.99702,NO2,1.052047848701477
2022-11-26 12:00:00+00:00,786088.867,393151,0.7678,NO3,0.670939028263092
2022-11-26 12:00:00+00:00,735912.337,242180,0.7678,NO4,0.4937931001186371
2022-11-26 12:00:00+00:00,446178.71,253890,1.99702,NO5,-4.128519535064697
2022-11-26 13:00:00+00:00,2156949.683,1077868,1.98585,NO1,4.235825538635254
2022-11-26 13:00:00+00:00,1098450.419,605773,1.98585,NO2,1.0950766801834106
2022-11-26 13:00:00+00:00,792064.111,393151,0.81579,NO3,0.6803786158561707
2022-11-26 13:00:00+00:00,741559.502,242180,0.81579,NO4,0.3674531877040863
2022-11-26 13:00:00+00:00,445711.498,253890,1.98585,NO5,-4.006772041320801
2022-11-26 14:00:00+00:00,2201116.192,1077868,1.92658,NO1,4.140064239501953
2022-11-26 14:00:00+00:00,1132068.058,605773,1.92658,NO2,0.9415626525878906
2022-11-26 14:00:00+00:00,821670.106,393151,0.8701,NO3,0.6271092295646667
2022-11-26 14:00:00+00:00,751015.596,242180,0.8701,NO4,-0.0706643238663673
